id,timeframe,computed_at,start_time,end_time,rows,latest_close,latest_score,buyers_plus_sellers_mean_abs_diff
5824,5m,2026-03-03 01:58:57.59765+03,2026-02-01 00:25:00+03,2026-03-03 01:50:00+03,8532,2053.665,1.001305869738376,1.99871374334768e-17
5829,15m,2026-03-03 01:59:58.101887+03,2026-02-01 00:15:00+03,2026-03-03 01:30:00+03,2854,2055.785,0,2.987565812586266e-17
5838,30m,2026-03-03 02:02:00.18163+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5842,30m,2026-03-03 02:03:00.232599+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5843,1m,2026-03-03 02:04:00.793239+03,2026-02-01 00:25:00+03,2026-03-03 02:01:00+03,42661,2049.465,0,0
5847,1m,2026-03-03 02:05:01.730366+03,2026-02-01 00:25:00+03,2026-03-03 02:03:00+03,42663,2047.6550000000002,0,0
5854,30m,2026-03-03 02:06:01.104961+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5855,1m,2026-03-03 02:07:02.216095+03,2026-02-01 00:25:00+03,2026-03-03 02:05:00+03,42665,2047.995,0,0
5858,30m,2026-03-03 02:07:02.744967+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5861,15m,2026-03-03 02:08:02.1963+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5865,15m,2026-03-03 02:09:02.619873+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5874,30m,2026-03-03 02:11:04.080594+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5878,30m,2026-03-03 02:12:04.114227+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5885,15m,2026-03-03 02:14:05.27586+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5892,5m,2026-03-03 02:16:05.737152+03,2026-02-01 00:25:00+03,2026-03-03 02:10:00+03,8536,2045.465,-0.1405189082242678,2.4972214237116923e-17
5900,5m,2026-03-03 02:18:06.911635+03,2026-02-01 00:25:00+03,2026-03-03 02:10:00+03,8536,2045.465,-0.1405189082242678,2.4972214237116923e-17
5903,1m,2026-03-03 02:19:07.716537+03,2026-02-01 00:25:00+03,2026-03-03 02:17:00+03,42677,2047.495,0,0
5907,1m,2026-03-03 02:20:07.64914+03,2026-02-01 00:25:00+03,2026-03-03 02:18:00+03,42678,2044.565,0,0
5913,15m,2026-03-03 02:21:09.808383+03,2026-02-01 00:15:00+03,2026-03-03 02:00:00+03,2856,2045.465,0,3.483052626275001e-17
5920,5m,2026-03-03 02:23:11.609544+03,2026-02-01 00:25:00+03,2026-03-03 02:15:00+03,8537,2044.785,-0.23460548155715813,2.4969289062671904e-17
5926,30m,2026-03-03 02:24:12.282544+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5933,15m,2026-03-03 02:26:12.2576+03,2026-02-01 00:15:00+03,2026-03-03 02:00:00+03,2856,2045.465,0,3.483052626275001e-17
5936,5m,2026-03-03 02:27:12.999274+03,2026-02-01 00:25:00+03,2026-03-03 02:20:00+03,8538,2041.135,-0.3225825371409622,2.496636457343992e-17
7133,15m,2026-03-03 12:51:13.589917+03,2026-02-01 02:45:00+03,2026-03-03 12:15:00+03,2884,1951.025,4.719201567019542,6.898473162719419e-17
7137,15m,2026-03-03 12:52:14.886372+03,2026-02-01 02:45:00+03,2026-03-03 12:15:00+03,2884,1951.025,4.719201567019542,6.898473162719419e-17
7139,1m,2026-03-03 12:53:14.434447+03,2026-02-01 02:58:00+03,2026-03-03 12:51:00+03,42861,1945.985,0,0
7149,15m,2026-03-03 13:24:46.452285+03,2026-02-01 02:45:00+03,2026-03-03 12:15:00+03,2884,1951.025,4.719201567019542,6.898473162719419e-17
7152,5m,2026-03-03 13:26:09.313569+03,2026-02-01 02:55:00+03,2026-03-03 12:50:00+03,8588,1948.075,0.6440911759508503,3.8058879651798566e-17
7157,15m,2026-03-03 13:27:09.985667+03,2026-02-01 02:45:00+03,2026-03-03 12:45:00+03,2885,1948.075,1.1896745790738181,6.89608201084326e-17
7162,30m,2026-03-03 13:28:11.683111+03,2026-02-01 02:30:00+03,2026-03-03 12:30:00+03,1445,1948.075,6.900698529406809,9.834501533011768e-17
7164,5m,2026-03-03 13:29:10.521762+03,2026-02-01 02:55:00+03,2026-03-03 13:20:00+03,8589,1953.975,1.405189082243266,3.805444853296613e-17
7167,1m,2026-03-03 13:30:10.442254+03,2026-02-01 02:58:00+03,2026-03-03 13:28:00+03,42868,1949.965,0,0
7173,15m,2026-03-03 13:31:13.405385+03,2026-02-01 02:45:00+03,2026-03-03 13:15:00+03,2886,1949.675,1.2622714318549302,6.893692516037008e-17
7177,15m,2026-03-03 14:01:40.199029+03,2026-02-01 02:45:00+03,2026-03-03 13:15:00+03,2886,1949.675,1.2622714318549302,6.893692516037008e-17
7181,15m,2026-03-03 14:02:44.595731+03,2026-02-01 02:45:00+03,2026-03-03 13:30:00+03,2887,1952.055,1.5361040469228437,6.891304676578734e-17
7184,5m,2026-03-03 14:03:43.194863+03,2026-02-01 02:55:00+03,2026-03-03 13:30:00+03,8591,1952.055,2.2662889518417035,3.804558939001817e-17
7188,5m,2026-03-03 14:04:44.388611+03,2026-02-01 02:55:00+03,2026-03-03 13:30:00+03,8591,1952.055,2.2662889518417035,3.804558939001817e-17
7191,1m,2026-03-03 14:05:44.489925+03,2026-02-01 02:58:00+03,2026-03-03 14:03:00+03,42874,1960.285,0,0
7197,15m,2026-03-03 14:06:47.756115+03,2026-02-01 02:45:00+03,2026-03-03 13:30:00+03,2887,1952.055,1.5361040469228437,6.891304676578734e-17
7205,15m,2026-03-03 14:08:49.680117+03,2026-02-01 02:45:00+03,2026-03-03 13:30:00+03,2887,1952.055,1.5361040469228437,6.891304676578734e-17
7210,30m,2026-03-03 14:09:51.770095+03,2026-02-01 02:30:00+03,2026-03-03 13:30:00+03,1447,1952.055,2.3328251831523765,9.82090857995992e-17
7212,5m,2026-03-03 14:10:50.904816+03,2026-02-01 02:55:00+03,2026-03-03 14:00:00+03,8592,1960.455,2.703151428363992,3.8041161365182276e-17
7218,30m,2026-03-03 14:11:53.349745+03,2026-02-01 02:30:00+03,2026-03-03 13:30:00+03,1447,1952.055,2.3328251831523765,9.82090857995992e-17
7219,1m,2026-03-03 14:12:53.735706+03,2026-02-01 02:58:00+03,2026-03-03 14:10:00+03,42881,1960.025,0,0
7229,15m,2026-03-03 14:14:57.590847+03,2026-02-01 02:45:00+03,2026-03-03 13:30:00+03,2887,1952.055,1.5361040469228437,6.891304676578734e-17
7234,30m,2026-03-03 14:15:59.043207+03,2026-02-01 02:30:00+03,2026-03-03 13:30:00+03,1447,1952.055,2.3328251831523765,9.82090857995992e-17
7238,30m,2026-03-03 14:16:59.551535+03,2026-02-01 02:30:00+03,2026-03-03 13:30:00+03,1447,1952.055,2.3328251831523765,9.82090857995992e-17
7240,5m,2026-03-03 14:17:58.749515+03,2026-02-01 02:55:00+03,2026-03-03 14:10:00+03,8594,1958.605,-0.43582479843113625,3.803230840698698e-17
7244,5m,2026-03-03 14:19:02.584667+03,2026-02-01 02:55:00+03,2026-03-03 14:10:00+03,8594,1958.605,-0.43582479843113625,3.803230840698698e-17
7249,15m,2026-03-03 14:20:04.18074+03,2026-02-01 02:45:00+03,2026-03-03 14:00:00+03,2888,1958.605,1.8943907873701815,6.888918490748893e-17
7251,1m,2026-03-03 14:21:02.706086+03,2026-02-01 02:58:00+03,2026-03-03 14:18:00+03,42889,1952.405,0,0
7257,15m,2026-03-03 14:22:06.847008+03,2026-02-01 02:45:00+03,2026-03-03 14:00:00+03,2888,1958.605,1.8943907873701815,6.888918490748893e-17
7259,1m,2026-03-03 14:23:04.175046+03,2026-02-01 02:58:00+03,2026-03-03 14:20:00+03,42891,1953.105,0,0
7263,1m,2026-03-03 14:24:06.287495+03,2026-02-01 02:58:00+03,2026-03-03 14:22:00+03,42893,1957.685,0,0
7267,1m,2026-03-03 14:25:06.03339+03,2026-02-01 02:58:00+03,2026-03-03 14:23:00+03,42894,1959.385,0,0
7271,1m,2026-03-03 14:26:27.805427+03,2026-02-01 02:58:00+03,2026-03-03 14:24:00+03,42895,1960.145,0,0
7274,30m,2026-03-03 14:26:30.539215+03,2026-02-01 02:30:00+03,2026-03-03 13:30:00+03,1447,1952.055,2.3328251831523765,9.82090857995992e-17
7275,1m,2026-03-03 14:27:26.910474+03,2026-02-01 02:58:00+03,2026-03-03 14:25:00+03,42896,1959.715,0,0
7285,15m,2026-03-03 14:29:32.157815+03,2026-02-01 02:45:00+03,2026-03-03 14:00:00+03,2888,1958.605,1.8943907873701815,6.888918490748893e-17
7290,30m,2026-03-03 14:30:33.468256+03,2026-02-01 02:30:00+03,2026-03-03 13:30:00+03,1447,1952.055,2.3328251831523765,9.82090857995992e-17
7292,5m,2026-03-03 14:31:34.432755+03,2026-02-01 02:55:00+03,2026-03-03 14:25:00+03,8597,1957.755,-0.30092664653568446,3.801903669299129e-17
7295,1m,2026-03-03 14:32:38.806105+03,2026-02-01 02:58:00+03,2026-03-03 14:30:00+03,42901,1958.855,0,0
7305,15m,2026-03-03 14:34:42.749073+03,2026-02-01 02:45:00+03,2026-03-03 14:15:00+03,2889,1957.755,1.0181598607337046,6.886533956830324e-17
7310,30m,2026-03-03 14:35:44.914965+03,2026-02-01 02:30:00+03,2026-03-03 14:00:00+03,1448,1957.755,3.5741150392516747,9.81412618453177e-17
7321,15m,2026-03-03 14:38:45.113982+03,2026-02-01 02:45:00+03,2026-03-03 14:15:00+03,2889,1957.755,1.0181598607337046,6.886533956830324e-17
7325,15m,2026-03-03 14:39:47.939281+03,2026-02-01 02:45:00+03,2026-03-03 14:15:00+03,2889,1957.755,1.0181598607337046,6.886533956830324e-17
7330,30m,2026-03-03 14:40:49.049777+03,2026-02-01 02:30:00+03,2026-03-03 14:00:00+03,1448,1957.755,3.5741150392516747,9.81412618453177e-17
7331,1m,2026-03-03 14:41:47.766631+03,2026-02-01 02:58:00+03,2026-03-03 14:39:00+03,42910,1963.515,0,0
7337,15m,2026-03-03 14:42:56.67611+03,2026-02-01 02:45:00+03,2026-03-03 14:15:00+03,2889,1957.755,1.0181598607337046,6.886533956830324e-17
7339,1m,2026-03-03 14:43:49.761264+03,2026-02-01 02:58:00+03,2026-03-03 14:41:00+03,42912,1963.385,0,0
7343,1m,2026-03-03 14:44:54.858294+03,2026-02-01 02:58:00+03,2026-03-03 14:42:00+03,42913,1962.555,0,0
7344,5m,2026-03-03 14:44:55.885019+03,2026-02-01 02:55:00+03,2026-03-03 14:35:00+03,8599,1963.515,-0.21791239921553127,3.8010194028334233e-17
7354,30m,2026-03-03 14:46:53.97397+03,2026-02-01 02:30:00+03,2026-03-03 14:00:00+03,1448,1957.755,3.5741150392516747,9.81412618453177e-17
7356,5m,2026-03-03 14:47:52.363878+03,2026-02-01 02:55:00+03,2026-03-03 14:40:00+03,8600,1964.065,-0.46695514117599096,3.800577423833094e-17
7360,5m,2026-03-03 14:48:52.334265+03,2026-02-01 02:55:00+03,2026-03-03 14:40:00+03,8600,1964.065,-0.46695514117599096,3.800577423833094e-17
7364,5m,2026-03-03 14:49:54.244411+03,2026-02-01 02:55:00+03,2026-03-03 14:40:00+03,8600,1964.065,-0.46695514117599096,3.800577423833094e-17
7371,1m,2026-03-03 14:51:54.871895+03,2026-02-01 02:58:00+03,2026-03-03 14:49:00+03,42920,1963.585,0,0
7373,15m,2026-03-03 14:51:57.05328+03,2026-02-01 02:45:00+03,2026-03-03 14:30:00+03,2890,1964.065,-0.01712992405012892,7.375876149758825e-17
7375,1m,2026-03-03 14:52:56.491509+03,2026-02-01 02:58:00+03,2026-03-03 14:50:00+03,42921,1963.315,0,0
7377,15m,2026-03-03 14:52:58.521281+03,2026-02-01 02:45:00+03,2026-03-03 14:30:00+03,2890,1964.065,-0.01712992405012892,7.375876149758825e-17
5821,15m,2026-03-03 01:57:57.197018+03,2026-02-01 00:15:00+03,2026-03-03 01:30:00+03,2854,2055.785,0,2.987565812586266e-17
5839,1m,2026-03-03 02:02:59.869201+03,2026-02-01 00:25:00+03,2026-03-03 02:00:00+03,42660,2053.125,0,0
5845,15m,2026-03-03 02:04:01.159267+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5848,5m,2026-03-03 02:05:01.917787+03,2026-02-01 00:25:00+03,2026-03-03 01:55:00+03,8533,2054.035,-1.1125620774871285,2.1650194690920667e-17
5851,1m,2026-03-03 02:06:00.667035+03,2026-02-01 00:25:00+03,2026-03-03 02:03:00+03,42663,2047.6550000000002,0,0
5857,15m,2026-03-03 02:07:02.584937+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5859,1m,2026-03-03 02:08:01.842342+03,2026-02-01 00:25:00+03,2026-03-03 02:06:00+03,42666,2049.805,0,0
5860,5m,2026-03-03 02:08:02.061333+03,2026-02-01 00:25:00+03,2026-03-03 02:00:00+03,8534,2048.575,-0.22251241549750475,2.331286219976893e-17
5864,5m,2026-03-03 02:09:02.482149+03,2026-02-01 00:25:00+03,2026-03-03 02:00:00+03,8534,2048.575,-0.22251241549750475,2.331286219976893e-17
5867,1m,2026-03-03 02:10:03.198228+03,2026-02-01 00:25:00+03,2026-03-03 02:08:00+03,42668,2050.705,0,0
5870,30m,2026-03-03 02:10:03.5499+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5871,1m,2026-03-03 02:11:03.444992+03,2026-02-01 00:25:00+03,2026-03-03 02:09:00+03,42669,2049.685,0,0
5872,5m,2026-03-03 02:11:03.704488+03,2026-02-01 00:25:00+03,2026-03-03 02:05:00+03,8535,2049.685,0.2248302531589483,2.4975140097015822e-17
5876,5m,2026-03-03 02:12:03.870947+03,2026-02-01 00:25:00+03,2026-03-03 02:05:00+03,8535,2049.685,0.2248302531589483,2.4975140097015822e-17
5877,15m,2026-03-03 02:12:04.008429+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5880,5m,2026-03-03 02:13:04.334656+03,2026-02-01 00:25:00+03,2026-03-03 02:05:00+03,8535,2049.685,0.2248302531589483,2.4975140097015822e-17
5881,15m,2026-03-03 02:13:04.516223+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5884,5m,2026-03-03 02:14:05.038653+03,2026-02-01 00:25:00+03,2026-03-03 02:05:00+03,8535,2049.685,0.2248302531589483,2.4975140097015822e-17
5888,5m,2026-03-03 02:15:04.972445+03,2026-02-01 00:25:00+03,2026-03-03 02:05:00+03,8535,2049.685,0.2248302531589483,2.4975140097015822e-17
5889,15m,2026-03-03 02:15:05.144575+03,2026-02-01 00:15:00+03,2026-03-03 01:45:00+03,2855,2054.035,0,3.484272609681752e-17
5891,1m,2026-03-03 02:16:05.506393+03,2026-02-01 00:25:00+03,2026-03-03 02:14:00+03,42674,2045.465,0,0
5896,5m,2026-03-03 02:17:06.622516+03,2026-02-01 00:25:00+03,2026-03-03 02:10:00+03,8536,2045.465,-0.1405189082242678,2.4972214237116923e-17
5897,15m,2026-03-03 02:17:06.826642+03,2026-02-01 00:15:00+03,2026-03-03 02:00:00+03,2856,2045.465,0,3.483052626275001e-17
5899,1m,2026-03-03 02:18:06.679889+03,2026-02-01 00:25:00+03,2026-03-03 02:16:00+03,42676,2046.265,0,0
5902,30m,2026-03-03 02:18:07.239277+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5904,5m,2026-03-03 02:19:07.856388+03,2026-02-01 00:25:00+03,2026-03-03 02:10:00+03,8536,2045.465,-0.1405189082242678,2.4972214237116923e-17
5905,15m,2026-03-03 02:19:07.955403+03,2026-02-01 00:15:00+03,2026-03-03 02:00:00+03,2856,2045.465,0,3.483052626275001e-17
5910,30m,2026-03-03 02:20:07.961911+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5912,5m,2026-03-03 02:21:09.701333+03,2026-02-01 00:25:00+03,2026-03-03 02:15:00+03,8537,2044.785,-0.23460548155715813,2.4969289062671904e-17
5915,1m,2026-03-03 02:22:10.594971+03,2026-02-01 00:25:00+03,2026-03-03 02:20:00+03,42680,2044.265,0,0
5918,30m,2026-03-03 02:22:11.089169+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5919,1m,2026-03-03 02:23:11.413575+03,2026-02-01 00:25:00+03,2026-03-03 02:21:00+03,42681,2043.145,0,0
5925,15m,2026-03-03 02:24:12.185101+03,2026-02-01 00:15:00+03,2026-03-03 02:00:00+03,2856,2045.465,0,3.483052626275001e-17
5927,1m,2026-03-03 02:25:12.383302+03,2026-02-01 00:25:00+03,2026-03-03 02:23:00+03,42683,2040.465,0,0
5930,30m,2026-03-03 02:25:12.92274+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5932,5m,2026-03-03 02:26:12.117582+03,2026-02-01 00:25:00+03,2026-03-03 02:20:00+03,8538,2041.135,-0.3225825371409622,2.496636457343992e-17
5934,30m,2026-03-03 02:26:12.347306+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5935,1m,2026-03-03 02:27:12.699566+03,2026-02-01 00:25:00+03,2026-03-03 02:25:00+03,42685,2040.275,0,0
5937,15m,2026-03-03 02:27:13.224424+03,2026-02-01 00:15:00+03,2026-03-03 02:00:00+03,2856,2045.465,0,3.483052626275001e-17
5938,30m,2026-03-03 02:27:13.3837+03,2026-02-01 00:00:00+03,2026-03-03 01:30:00+03,1428,2054.035,0,4.9757894661071444e-17
5939,1m,2026-03-03 02:29:37.955829+03,2026-02-01 02:30:00+03,2026-03-03 02:28:00+03,42568,2038.635,0,0
5940,5m,2026-03-03 02:29:38.13285+03,2026-02-01 02:30:00+03,2026-03-03 02:20:00+03,8514,2041.135,-0.3225825371409622,2.503674192248415e-17
5941,15m,2026-03-03 02:29:38.440025+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,2847,2045.465,0,3.4940633300461546e-17
5942,30m,2026-03-03 02:29:38.566878+03,2026-02-01 02:30:00+03,2026-03-03 01:30:00+03,1423,2054.035,0,4.993272914687984e-17
5943,1m,2026-03-03 02:30:39.180307+03,2026-02-01 02:30:00+03,2026-03-03 02:28:00+03,42568,2038.635,0,0
5944,5m,2026-03-03 02:30:39.430153+03,2026-02-01 02:30:00+03,2026-03-03 02:20:00+03,8514,2041.135,-0.3225825371409622,2.503674192248415e-17
5945,15m,2026-03-03 02:30:39.626677+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,2847,2045.465,0,3.4940633300461546e-17
5946,30m,2026-03-03 02:30:39.724746+03,2026-02-01 02:30:00+03,2026-03-03 01:30:00+03,1423,2054.035,0,4.993272914687984e-17
5947,1m,2026-03-03 02:31:40.013282+03,2026-02-01 02:30:00+03,2026-03-03 02:29:00+03,42569,2037.775,0,0
5948,5m,2026-03-03 02:31:40.210255+03,2026-02-01 02:30:00+03,2026-03-03 02:25:00+03,8515,2037.775,-1.551784426065755,2.503380161221727e-17
5949,15m,2026-03-03 02:31:40.37991+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5950,30m,2026-03-03 02:31:40.483428+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5951,1m,2026-03-03 02:32:40.2259+03,2026-02-01 02:30:00+03,2026-03-03 02:30:00+03,42570,2035.075,0,0
5952,5m,2026-03-03 02:32:40.564094+03,2026-02-01 02:30:00+03,2026-03-03 02:25:00+03,8515,2037.775,-1.551784426065755,2.503380161221727e-17
5953,15m,2026-03-03 02:32:40.76459+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5954,30m,2026-03-03 02:32:40.909286+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5955,1m,2026-03-03 02:33:41.581774+03,2026-02-01 02:30:00+03,2026-03-03 02:31:00+03,42571,2032.515,0,0
5956,5m,2026-03-03 02:33:41.80122+03,2026-02-01 02:30:00+03,2026-03-03 02:25:00+03,8515,2037.775,-1.551784426065755,2.503380161221727e-17
5957,15m,2026-03-03 02:33:42.125686+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5958,30m,2026-03-03 02:33:42.267264+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5959,1m,2026-03-03 02:34:41.296989+03,2026-02-01 02:30:00+03,2026-03-03 02:32:00+03,42572,2035.015,0,0
5960,5m,2026-03-03 02:34:41.498645+03,2026-02-01 02:30:00+03,2026-03-03 02:25:00+03,8515,2037.775,-1.551784426065755,2.503380161221727e-17
5961,15m,2026-03-03 02:34:41.632554+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5962,30m,2026-03-03 02:34:41.713174+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5963,1m,2026-03-03 02:35:42.544866+03,2026-02-01 02:30:00+03,2026-03-03 02:33:00+03,42573,2032.335,0,0
5964,5m,2026-03-03 02:35:42.774947+03,2026-02-01 02:30:00+03,2026-03-03 02:25:00+03,8515,2037.775,-1.551784426065755,2.503380161221727e-17
5965,15m,2026-03-03 02:35:42.996621+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5966,30m,2026-03-03 02:35:43.138581+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5967,1m,2026-03-03 02:36:43.201889+03,2026-02-01 02:30:00+03,2026-03-03 02:34:00+03,42574,2030.205,0,0
5968,5m,2026-03-03 02:36:43.420019+03,2026-02-01 02:30:00+03,2026-03-03 02:30:00+03,8516,2030.205,-1.418808534921109,2.5030861992488265e-17
5969,15m,2026-03-03 02:36:43.611784+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5970,30m,2026-03-03 02:36:43.745304+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5971,1m,2026-03-03 02:37:44.840703+03,2026-02-01 02:30:00+03,2026-03-03 02:35:00+03,42575,2030.665,0,0
5972,5m,2026-03-03 02:37:45.065263+03,2026-02-01 02:30:00+03,2026-03-03 02:30:00+03,8516,2030.205,-1.418808534921109,2.5030861992488265e-17
5973,15m,2026-03-03 02:37:45.298334+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5974,30m,2026-03-03 02:37:45.438023+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5975,1m,2026-03-03 02:38:45.081137+03,2026-02-01 02:30:00+03,2026-03-03 02:36:00+03,42576,2031.905,0,0
5976,5m,2026-03-03 02:38:45.219129+03,2026-02-01 02:30:00+03,2026-03-03 02:30:00+03,8516,2030.205,-1.418808534921109,2.5030861992488265e-17
5977,15m,2026-03-03 02:38:45.321688+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
5978,30m,2026-03-03 02:38:45.392754+03,2026-02-01 02:30:00+03,2026-03-03 02:00:00+03,1424,2037.775,0,4.989766402809692e-17
5979,1m,2026-03-03 02:39:45.34898+03,2026-02-01 02:30:00+03,2026-03-03 02:37:00+03,42577,2033.255,0,0
5980,5m,2026-03-03 02:39:45.520116+03,2026-02-01 02:30:00+03,2026-03-03 02:30:00+03,8516,2030.205,-1.418808534921109,2.5030861992488265e-17
5984,5m,2026-03-03 02:40:46.911793+03,2026-02-01 02:30:00+03,2026-03-03 02:30:00+03,8516,2030.205,-1.418808534921109,2.5030861992488265e-17
5991,1m,2026-03-03 02:42:47.801785+03,2026-02-01 02:30:00+03,2026-03-03 02:40:00+03,42580,2030.105,0,0
5995,1m,2026-03-03 02:43:47.647066+03,2026-02-01 02:30:00+03,2026-03-03 02:41:00+03,42581,2030.245,0,0
6000,5m,2026-03-03 02:44:48.235051+03,2026-02-01 02:30:00+03,2026-03-03 02:35:00+03,8517,2031.785,-0.6899685341055499,2.5027923063053897e-17
6005,15m,2026-03-03 02:45:48.812993+03,2026-02-01 02:30:00+03,2026-03-03 02:15:00+03,2848,2037.775,172.65044714730772,3.4928364819667845e-17
7136,5m,2026-03-03 12:52:14.010397+03,2026-02-01 02:55:00+03,2026-03-03 12:45:00+03,8587,1948.055,0.22229695453174667,3.8063311802683837e-17
7140,5m,2026-03-03 12:53:15.272261+03,2026-02-01 02:55:00+03,2026-03-03 12:45:00+03,8587,1948.055,0.22229695453174667,3.8063311802683837e-17
7144,5m,2026-03-03 12:54:15.718703+03,2026-02-01 02:55:00+03,2026-03-03 12:45:00+03,8587,1948.055,0.22229695453174667,3.8063311802683837e-17
7147,1m,2026-03-03 13:24:44.370357+03,2026-02-01 02:58:00+03,2026-03-03 12:53:00+03,42863,1947.885,0,0
7153,15m,2026-03-03 13:26:10.316484+03,2026-02-01 02:45:00+03,2026-03-03 12:45:00+03,2885,1948.075,1.1896745790738181,6.89608201084326e-17
7158,30m,2026-03-03 13:27:10.568086+03,2026-02-01 02:30:00+03,2026-03-03 12:30:00+03,1445,1948.075,6.900698529406809,9.834501533011768e-17
